 «Глиномесов»  с  улицы  Северных  конвоев  в  Архангельске  прогнали  гранитными  столбиками ;https://www.news29.ru/novosti/obschestvo/_Glinomesov_s_ulicy_Severnyh_konvoev_v_Arhangelske_prognali_granitnymi_stolbikami/98513; 29.10.22  18:29 ;2967;Общество
 Архангельская  Кирха  обрела  исторический  цвет  фасада:  сравниваем  оттенки ;https://www.news29.ru/novosti/obschestvo/Arhangelskaja_Kirha_obrela_istoricheskij_cvet_fasada_sravnivaem_ottenki/98511; 29.10.22  12:35 ;2250;Общество
 Дали  воду  и  тепло:  в  Архангельске  завершился  коммунальный  апокалипсис ;https://www.news29.ru/novosti/obschestvo/Dali_vodu_i_teplo_v_Arhangelske_zavershilsja_kommunalnyj_apokalipsis/98510; 29.10.22  12:14 ;2636;Общество
 «Это  всегда  происходит  неожиданно»:  как  северянам  обезопасить  себя  от  инсульта ;https://www.news29.ru/novosti/interview/_Eto_vsegda_proishodit_neozhidanno_kak_severjanam_obezopasit_sebja_ot_insulta/98459; 29.10.22  09:00 ;2948;Интервью
 В  день  завершения  мобилизации  из  Архангельска  отправили  новую  группу  резервистов ;https://www.news29.ru/novosti/obschestvo/V_den_zavershenija_mobilizacii_iz_Arhangelska_otpravili_novuju_gruppu_rezervistov/98506; 28.10.22  20:38 ;7488;Общество
 Министр  обороны  РФ  Шойгу:  задача  по  частичной  мобилизация  выполнена ;https://www.news29.ru/novosti/obschestvo/Ministr_oborony_RF_Shojgu_zadacha_po_chastichnoj_mobilizacija_vypolnena/98505; 28.10.22  17:57 ;1485;Общество
 В  Архангельске  участок  Окружного  шоссе  перекроют  на  два  дня ;https://www.news29.ru/novosti/obschestvo/V_Arhangelske_uchastok_Okruzhnogo_shosse_perekrojut_na_dva_dnja/98492; 28.10.22  17:07 ;2863;Общество
 Холодной  ночи,  архангелогородцы:  батареи  в  квартирах  потеплеют  лишь  к  полуночи ;https://www.news29.ru/novosti/obschestvo/Holodnoj_nochi_arhangelogorodcy_batarei_v_kvartirah_poteplejut_lish_k_polunochi/98504; 28.10.22  16:42 ;2626;Общество
 В  преддверии  Дня  народного  единства  в  Архангельске  стартовал  межнациональный  форум ;https://www.news29.ru/novosti/obschestvo/V_preddverii_Dnja_narodnogo_edinstva_v_Arhangelske_startoval_mezhnacionalnyj_forum/98502; 28.10.22  16:30 ;1167;Общество
 На  ТЭЦ  сняли  задвижку,  из-за  которой  архангелогородцы  мерзли  в  квартирах ;https://www.news29.ru/novosti/obschestvo/Na_TEC_snjali_zadvizhku_iz_za_kotoroj_arhangelogorodcy_merzli_v_kvartirah/98501; 28.10.22  15:00 ;2833;Общество
 Жители  Левобережья  уже  сутки  лишены  водоснабжения  из-за  аварии  на  водоводе ;https://www.news29.ru/novosti/obschestvo/Zhiteli_Levoberezhja_uzhe_sutki_lisheny_vodosnabzhenija_iz_za_avarii_na_vodovode/98500; 28.10.22  13:55 ;1328;Общество
 Накануне  холодов  начала  решаться  проблема  жильцов  у  «БУМа»  со  сгоревшими  дровниками ;https://www.news29.ru/novosti/obschestvo/Nakanune_holodov_nachala_reshatsja_problema_zhilcov_u_BUMa_so_sgorevshimi_drovnikami/98499; 28.10.22  13:44 ;1078;Общество
 В  Архангельской  области  «Камаз»  наехал  на  колонну  срочников:  двое  солдат  погибли ;https://www.news29.ru/novosti/proishestvija/V_Arhangelskoj_oblasti_Kamaz_naehal_na_kolonnu_srochnikov_dvoe_soldat_pogibli/98498; 28.10.22  13:23 ;4135;Происшествия
 Клиенты  Tele2  в  Архангельской  области  могут  добавить  к  тарифу  домашний  интернет ;https://www.news29.ru/novosti/obschestvo/Klienty_Tele2_v_Arhangelskoj_oblasti_mogut_dobavit_k_tarifu_domashnij_internet/98497; 28.10.22  13:13 ;1015;Общество
 Жителя  Лешуконского  района  осудят  за  нападение  на  десятилетнюю  девочку ;https://www.news29.ru/novosti/obschestvo/Zhitelja_Leshukonskogo_rajona_osudjat_za_napadenie_na_desjatiletnjuju_devochku/98489; 28.10.22  11:04 ;1329;Общество
 В  Архангельске  российские  эксперты  обсудят  актуальные  вопросы  для  развития  Арктики   ;https://www.news29.ru/novosti/obschestvo/V_Arhangelske_rossijskie_eksperty_obsudjat_aktualnye_voprosy_dlja_razvitija_Arktiki_/98466; 28.10.22  10:40 ;867;Общество
 В  Архангельске  полицейские  раскрыли  две  кражи  в  баре ;https://www.news29.ru/novosti/obschestvo/V_Arhangelske_policejskie_raskryli_dve_krazhi_v_bare/98472; 28.10.22  10:39 ;1274;Общество
 В  архангельских  школах  прошли    уроки  Мужества   ;https://www.news29.ru/novosti/obschestvo/V_arhangelskih_shkolah_proshli_uroki_Muzhestva_/98474; 28.10.22  10:00 ;813;Общество
 В  начале  ноября  в  судомодельном  клубе  Архангельска  пройдет  всероссийский  турнир ;https://www.news29.ru/novosti/sport/V_nachale_nojabrja_v_sudomodelnom_klube_Arhangelska_projdet_vserossijskij_turnir/98495; 28.10.22  09:47 ;2334;Спорт
 Фотофакт:  архангельские  медики  отправились  лечить  детей  на  Донбасс ;https://www.news29.ru/novosti/obschestvo/Fotofakt_arhangelskie_mediki_otpravilis_lechit_detej_na_Donbass/98494; 28.10.22  09:29 ;2743;Общество
 Синоптики  обещают  штормовую  погоду  на  выходных  в  Архангельской  области ;https://www.news29.ru/novosti/obschestvo/Sinoptiki_obeschajut_shtormovuju_pogodu_na_vyhodnyh_v_Arhangelskoj_oblasti/98493; 28.10.22  09:15 ;2298;Общество
 Подрядчик  держит  пешеходов  за  оленей  на  центральном  перекрестке  в  Архангельске ;https://www.news29.ru/novosti/obschestvo/Podrjadchik_derzhit_peshehodov_za_olenej_na_centralnom_perekrestke_v_Arhangelske/98488; 27.10.22  16:55 ;1753;Общество
 Арестованный  коммерческий  директор  Ксениии  Собчак  оказался  родом  из  Архангельска ;https://www.news29.ru/novosti/obschestvo/Arestovannyj_kommercheskij_direktor_Kseniii_Sobchak_okazalsja_rodom_iz_Arhangelska/98487; 27.10.22  16:16 ;4380;Общество
 Южную  часть  Архангельска  из-за  аварии  отключат  от  водоснабжения ;https://www.news29.ru/novosti/obschestvo/Juzhnuju_chast_Arhangelska_iz_za_avarii_otkljuchat_ot_vodosnabzhenija/98486; 27.10.22  13:43 ;2812;Общество
 В  Поморье  увеличили  размер  компенсации  за  газификацию  объектов  ИЖС ;https://www.news29.ru/novosti/obschestvo/V_Pomore_uvelichili_razmer_kompensacii_za_gazifikaciju_obektov_IZhS/98485; 27.10.22  13:35 ;1143;Общество
 Депутат  Архоблсоборания  получил  «условку»  за  денежные  махинации ;https://www.news29.ru/novosti/politika/Deputat_Arhoblsoboranija_poluchil_uslovku_za_denezhnye_mahinacii/98484; 27.10.22  13:07 ;3395;Политика
 Спикера  котласского  парламента  лишили  водительских  прав  на  1,5  года  за  пьяную  езду ;https://www.news29.ru/novosti/politika/Spikera_kotlasskogo_parlamenta_lishili_voditelskih_prav_na_1_5_goda_za_pjanuju_ezdu/98483; 27.10.22  11:19 ;2570;Политика
 Архангелогородцы  остались  недовольны  работой  коммунальщиков  после  первого  снегопада ;https://www.news29.ru/novosti/obschestvo/Arhangelogorodcy_ostalis_nedovolny_rabotoj_kommunalschikov_posle_pervogo_snegopada/98482; 27.10.22  10:34 ;1964;Общество
 Участник  оппозиционного  движения  в  Поморье  получил  срок  за  реабилизацию  нацизма ;https://www.news29.ru/novosti/obschestvo/Uchastnik_oppozicionnogo_dvizhenija_v_Pomore_poluchil_srok_za_reabilizaciju_nacizma/98480; 27.10.22  10:12 ;2132;Общество
 Из  Архангельска  за  сутки  отправили  сразу  две  группы  мобилизованных ;https://www.news29.ru/novosti/obschestvo/Iz_Arhangelska_za_sutki_otpravili_srazu_dve_gruppy_mobilizovannyh/98479; 27.10.22  09:45 ;6083;Общество
 Конкурс  на  пост  главы  Северодвинска  может  состояться  в  конце  ноября   ;https://www.news29.ru/novosti/politika/Konkurs_po_otboru_glavy_Severodvinska_mozhet_sostojatsja_v_konce_nojabrja_/98478; 27.10.22  09:29 ;2635;Политика
 Причина  холода  в  квартирах  архангелогородцев  оказалась  в  задвижке  на  ТЭЦ ;https://www.news29.ru/novosti/obschestvo/Prichina_holoda_v_kvartirah_arhangelogorodcev_okazalas_v_zadvizhke_na_TEC/98477; 26.10.22  21:19 ;4893;Общество
 В  осенние  каникулы  в  Архангельске  пройдут  показы  детской  программы  «Arctic  Open» ;https://www.news29.ru/novosti/kultura/V_osennie_kanikuly_v_Arhangelske_projdut_pokazy_detskoj_programmy_Arctic_Open_/98476; 26.10.22  17:25 ;2455;Культура
 Жители  «деревяшек»  у  «БУМа»  продолжают  бедствовать  после  сильнейшего  пожара ;https://www.news29.ru/novosti/obschestvo/Zhiteli_derevjashek_u_BUMa_prodolzhajut_bedstvovat_posle_silnejshego_pozhara/98475; 26.10.22  16:31 ;1303;Общество
 Коррупционеров  в  Архангельской  области  будут  ловить  с  помощью  «Посейдона» ;https://www.news29.ru/novosti/ekonomika/Korrupcionerov_v_Arhangelskoj_oblasti_budut_lovit_s_pomoschju_Posejdona_/98473; 26.10.22  15:40 ;2568;Экономика
 В  Архангельске  возродили  фестиваль  современного  танца  и  перформанса  «Прикосновение» ;https://www.news29.ru/novosti/kultura/V_Arhangelske_vozrodili_festival_sovremennogo_tanca_i_performansa_Prikosnovenie_/98431; 26.10.22  15:26 ;2344;Культура
 Депутаты  отклонили  предложение  по  объединению  Новодвинска  с  Архангельском ;https://www.news29.ru/novosti/politika/Deputaty_otklonili_predlozhenie_po_obedineniju_Novodvinska_s_Arhangelskom/98470; 26.10.22  14:34 ;2815;Политика
 В  Архангельске  на  месте  снесенной  «деревяшки»  появился  новый  сквер ;https://www.news29.ru/novosti/obschestvo/V_Arhangelske_na_meste_snesennoj_derevjashki_pojavilsja_novyj_skver/98469; 26.10.22  14:10 ;3334;Общество
 Видео:  на  северодвинской  трассе  две  иномарки  не  поделили  встречную  полосу ;https://www.news29.ru/novosti/proishestvija/Video_na_severodvinskoj_trasse_dve_inomarki_ne_podelili_vstrechnuju_polosu/98468; 26.10.22  13:23 ;3181;Происшествия
 В  рамках  «Международных  недель  музыки»  завершается  проект  Arkhangelsk  Music  Search ;https://www.news29.ru/novosti/kultura/V_ramkah_Mezhdunarodnyh_nedel_muzyki_zavershaetsja_proekt_Arkhangelsk_Music_Search/98467; 26.10.22  13:10 ;2229;Культура
 Появление  льда  на  Северной  Двине  в  районе  Архангельска  ожидается  в  середине  ноября ;https://www.news29.ru/novosti/obschestvo/Pojavlenie_lda_na_Severnoj_Dvine_v_rajone_Arhangelska_ozhidaetsja_v_seredine_nojabrja/98464; 26.10.22  10:34 ;2267;Общество
 Обнародована  программа  кинофестиваля  «Свидание  с  Россией»  в  Архангельской  области ;https://www.news29.ru/novosti/kultura/Obnarodovana_programma_kinofestivalja_Svidanie_s_Rossiej_v_Arhangelskoj_oblasti/98463; 26.10.22  10:12 ;2307;Культура
 Под  Новодвинском  при  опрокидывании  лодки  утонул  рыбак ;https://www.news29.ru/novosti/proishestvija/Pod_Novodvinskom_pri_oprokidyvanii_lodki_utonul_rybak/98462; 26.10.22  09:58 ;2382;Происшествия
 В  Архангельске  вновь  провожали  мобилизованных  на  подготовку  к  спецоперации ;https://www.news29.ru/novosti/obschestvo/V_Arhangelske_vnov_provozhali_mobilizovannyh_na_podgotovku_k_specoperacii/98461; 26.10.22  09:49 ;2245;Общество
 В  ДНР  на  профосмотры  детей  поедут  около  трех  десятков  архангельских  медиков ;https://www.news29.ru/novosti/obschestvo/V_DNR_na_profosmotry_detej_poedut_okolo_treh_desjatkov_arhangelskih_medikov/98460; 26.10.22  09:29 ;2185;Общество
 Северодвинец  отправился  в  колонию  за  вовлечение  подростков  в  автокражу ;https://www.news29.ru/novosti/obschestvo/Severodvinec_otpravilsja_v_koloniju_za_vovlechenie_podrostkov_v_avtokrazhu/98458; 25.10.22  16:48 ;1410;Общество
 На  Сульфате  эвакуировали  всех  сотрудников  и  учащихся  колледжа ;https://www.news29.ru/novosti/proishestvija/Na_Sulfate_evakuirovali_vseh_sotrudnikov_i_uchaschihsja_kolledzha/98457; 25.10.22  15:34 ;2683;Происшествия
 Аэропорт  Васьково  на  время  станет  главной  воздушной  гаванью  Архангельска ;https://www.news29.ru/novosti/obschestvo/Aeroport_Vaskovo_na_vremja_stanet_glavnoj_vozdushnoj_gavanju_Arhangelska/98456; 25.10.22  15:24 ;9384;Общество
 В  Архангельской  области  расширили  перечень  льгот  для  семей  участников  спецоперации ;https://www.news29.ru/novosti/obschestvo/V_Arhangelskoj_oblasti_rasshirili_perechen_lgot_dlja_semej_uchastnikov_specoperacii/98455; 25.10.22  14:26 ;1862;Общество
 Губернатор  НАО  отменил  новогодние  корпоративы  и  фейерверки ;https://www.news29.ru/novosti/politika/Gubernator_NAO_otmenil_novogodnie_korporativy_i_fejerverki/98454; 25.10.22  13:40 ;2778;Политика
 Прокуратура  проводит  проверку  по  факту  пожара  в  маймаксанской  «деревяшке» ;https://www.news29.ru/novosti/obschestvo/Prokuratura_provodit_proverku_po_faktu_pozhara_v_majmaksanskoj_derevjashke_/98453; 25.10.22  12:57 ;1537;Общество
 В  Няндоме  огласили  приговор  по  резонансному  делу  о  смертельном  ДТП  на  «зебре» ;https://www.news29.ru/novosti/obschestvo/V_Njandome_oglasili_prigovor_po_rezonansnomu_delu_o_smertelnom_DTP_na_zebre_/98452; 25.10.22  11:01 ;1193;Общество
 В  Архангельске  на  два  дня  перекроют  Окружное  шоссе  в  рамках  реконструкции  дороги ;https://www.news29.ru/novosti/obschestvo/V_Arhangelske_na_dva_dnja_perekrojut_Okruzhnoe_shosse_v_ramkah_rekonstrukcii_dorogi/98449; 25.10.22  10:18 ;4311;Общество
 Суд  Коряжмы  вынес  разные  приговоры  по  двум  делам  о  жестоком  обращении  с  животными ;https://www.news29.ru/novosti/obschestvo/Zarezavshie_sobaku_molodye_zhiteli_Korjazhmy_izbezhali_lishenija_svobody/98450; 25.10.22  10:10 ;858;Общество
 На  окраине  Архангельска  тушат  пожар  в  расселенном  деревянном  доме ;https://www.news29.ru/novosti/proishestvija/Na_okraine_Arhangelska_tushat_pozhar_v_rasselennom_derevjannom_dome/98448; 25.10.22  09:53 ;2715;Происшествия
 На  Эльбрусе  к  началу  горнолыжного  сезона  построена  сеть  от  Мегафон   ;https://www.news29.ru/novosti/obschestvo/Na_Elbruse_k_nachalu_gornolyzhnogo_sezona_postroena_set_ot_Megafon_/98447; 24.10.22  17:09 ;1624;Общество
 Горадмин:  ситуация  с  отоплением  домов  округа  Варавино-Фактория  улучшается ;https://www.news29.ru/novosti/obschestvo/Goradmin_situacija_s_otopleniem_domov_okruga_Varavino_Faktorija_uluchshaetsja/98446; 24.10.22  16:46 ;1368;Общество
 На  архангельском  стадионе  «Труд»  начали  заливать  лед ;https://www.news29.ru/novosti/sport/Na_arhangelskom_stadione_Trud_nachali_zalivat_led/98445; 24.10.22  16:30 ;2758;Спорт
 Мобилизованных  из  Архангельской  области  впервые  отправили  самолетом  в  Калининград ;https://www.news29.ru/novosti/obschestvo/Mobilizovannyh_iz_Arhangelskoj_oblasti_vpervye_otpravili_samoletom_v_Kaliningrad/98444; 24.10.22  16:00 ;9286;Общество
 В  Архангельской  области  и  НАО  оптимизируют  налоговые  учреждения ;https://www.news29.ru/novosti/ekonomika/V_Arhangelskoj_oblasti_i_NAO_optimizirujut_nalogovye_uchrezhdenija/98443; 24.10.22  14:50 ;3166;Экономика
 В  Устьянском  районе  ревнивец  упал  в  обморок  после  поножовщины  с  соперником ;https://www.news29.ru/novosti/obschestvo/V_Ustjanskom_rajone_revnivec_upal_v_obmorok_posle_ponozhovschiny_s_sopernikom/98442; 24.10.22  14:26 ;1151;Общество
 Коряжемский  живодер  отправился  на  три  года  в  колонию ;https://www.news29.ru/novosti/obschestvo/Korjazhemskij_zhivoder_otpravilsja_na_tri_goda_v_koloniju/98441; 24.10.22  13:25 ;970;Общество
 На  дорогах  Поморья  продолжают  гибнуть  люди:  три  смертельных  ДТП  на  уикенд ;https://www.news29.ru/novosti/proishestvija/Na_dorogah_Pomorja_prodolzhajut_gibnut_ljudi_tri_smertelnyh_DTP_na_uikend/98440; 24.10.22  12:55 ;3812;Происшествия
 В  связи  с  увеличением  числа  ДТП  на  дорогах  Поморья  увеличено  число  нарядов  полиции ;https://www.news29.ru/novosti/obschestvo/V_svjazi_s_uvelicheniem_chisla_DTP_na_dorogah_Pomorja_uvelicheno_chislo_narjadov_policii/98438; 24.10.22  10:53 ;1761;Общество
 Игорь  Скубенко  заявил  о  возможном  присоединении  Нью-Йорка  к  России ;https://www.news29.ru/novosti/politika/Igor_Skubenko_zajavil_o_vozmozhnom_prisoedinenii_Nju_Jorka_k_Rossii/98437; 24.10.22  10:26 ;3191;Политика
 В  Архангельске  состоится  ярмарка  вакансий ;https://www.news29.ru/novosti/obschestvo/V_Arhangelske_sostoitsja_jarmarka_vakansij/98436; 24.10.22  09:52 ;1289;Общество
 В  поселке  Приводино  Котласского  района  готовят  дом  для  заселения  жильцов  «авариек» ;https://www.news29.ru/novosti/obschestvo/V_poselke_Privodino_Kotlasskogo_rajona_gotovjat_dom_dlja_zaselenija_zhilcov_avariek_/98430; 24.10.22  08:42 ;925;Общество
 Степные  орлы  дорого  обходятся  российским  орнитологам ;https://www.news29.ru/novosti/obschestvo/Stepnye_orly_dorogo_obhodjatsja_rossijskim_ornitologam/98387; 24.10.22  08:36 ;803;Общество
 Десятая  группа  мобилизованных  уехала  из  Архангельска  на  подготовку  к  спецоперации ;https://www.news29.ru/novosti/obschestvo/Desjataja_gruppa_mobilizovannyh_uehala_iz_Arhangelska_na_podgotovku_k_specoperacii/98434; 23.10.22  19:58 ;4440;Общество
 В  Виноградовском  районе  «Нива»  врезалась  в  паром ;https://www.news29.ru/novosti/proishestvija/V_Vinogradovskom_rajone_Niva_vrezalas_v_parom/98433; 23.10.22  16:01 ;2982;Происшествия
 Лекарства  от  простуды  в  сентябре  подорожали  на  12  процентов     ;https://www.news29.ru/novosti/obschestvo/Lekarstva_ot_prostudy_v_sentjabre_podorozhali_na_12_procentov_/98422; 23.10.22  15:52 ;963;Общество
 Три  десятка  домов  в  Архангельске  не  получают  достаточного  давления  в  теплосети ;https://www.news29.ru/novosti/obschestvo/Tri_desjatka_domov_v_Arhangelske_ne_poluchajut_dostatochnogo_davlenija_v_teploseti/98432; 23.10.22  15:51 ;3747;Общество
 Архангелогородцы  жалуются  на  холодные  батареи:  в  мэрии  говорят,  что  всё  в  норме ;https://www.news29.ru/novosti/obschestvo/Arhangelogorodcy_zhalujutsja_na_holodnye_batarei_v_merii_govorjat_chto_vsjo_v_norme/98429; 22.10.22  13:40 ;2572;Общество
 Архангелогородка  завоевала  бронзу  на  чемпионате  России  по  боксу  среди  женщин ;https://www.news29.ru/novosti/sport/Arhangelogorodka_zavoevala_bronzu_na_chempionate_Rossii_po_boksu_sredi_zhenschin/98428; 22.10.22  13:24 ;3106;Спорт
 Двое  братьев  погибли  при  пожаре  в  лесной  избе  в  Плесецком  районе ;https://www.news29.ru/novosti/proishestvija/Dvoe_bratev_pogibli_pri_pozhare_v_lesnoj_izbe_v_Pleseckom_rajone/98427; 22.10.22  13:15 ;3478;Происшествия
 Хэллоуин  в  Архангельске:  Отмечать  не  будем,  но  тыкву  порежем,  может  съедим ;https://www.news29.ru/novosti/obschestvo/Hellouin_v_Arhangelske_Otmechat_ne_budem_no_tykvu_porezhem_mozhet_sedim/98354; 21.10.22  17:00 ;1778;Общество
 МегаФон  увеличил  мощности  центра  исследования  абонентского  оборудования ;https://www.news29.ru/novosti/ekonomika/MegaFon_uvelichil_moschnosti_centra_issledovanija_abonentskogo_oborudovanija/98416; 21.10.22  16:40 ;2050;Экономика
 В  Архангельске  восстановили  поврежденную  пьяным  гонщиком  памятную  стелу ;https://www.news29.ru/novosti/obschestvo/V_Arhangelske_vosstanovili_povrezhdennuju_pjanym_gonschikom_pamjatnuju_stelu/98426; 21.10.22  16:30 ;2504;Общество
 Северодвинец  около  получаса  ночью  разгуливал  по  оживленному  перекрестку ;https://www.news29.ru/novosti/obschestvo/Severodvinec_neskolko_minut_razgulival_po_ozhivlennomu_perekrestku_v_Severodvinske/98425; 21.10.22  16:04 ;3566;Общество
 Архангелогородцев  приглашают  на  выставку  о  подвигах  героев  с  вечно  русским  сердцем ;https://www.news29.ru/novosti/obschestvo/Arhangelogorodcev_priglashajut_na_vystavku_o_podvigah_geroev_s_vechno_russkim_serdcem/98424; 21.10.22  15:32 ;1492;Общество
 Зять  главы  Котласа  подозревается  в  подготовке  поджога  военкомата  в  Петербурге ;https://www.news29.ru/novosti/obschestvo/Zjat_glavy_Kotlasa_podozrevaetsja_v_podgotovke_podzhoga_voenkomata_v_Peterburge/98423; 21.10.22  13:55 ;3945;Общество
 Урбанистическая  концепция  «Зимний  Город»  легла  в  основу  нового  парка  в  квартале  100 ;https://www.news29.ru/novosti/obschestvo/Urbanisticheskaja_koncepcija_Zimnij_Gorod_legla_v_osnovu_novogo_parka_v_kvartale_100/98420; 21.10.22  10:31 ;1903;Общество
 Депутат  намерен  очистить  площадь  в  Соломбале  от  нелегального  строительного  забора ;https://www.news29.ru/novosti/obschestvo/Deputat_nameren_ochistit_ploschad_v_Solombale_ot_nelegalnogo_stroitelnogo_zabora/98421; 21.10.22  10:09 ;1634;Общество
 Курс  на  зиму:  жителей  Поморья  ожидает  неблагоприятная  погода  на  следующей  неделе ;https://www.news29.ru/novosti/obschestvo/Kurs_na_zimu_zhitelej_Pomorja_ozhidaet_neblagoprijatnaja_pogoda_na_sledujuschej_nedele/98419; 21.10.22  09:41 ;2191;Общество
 Детских  врачей  из  Архангельской  области  отправили  в  командировку  в  новый  субъект  РФ ;https://www.news29.ru/novosti/obschestvo/Detskih_vrachej_iz_Arhangelskoj_oblasti_otpravili_v_komandirovku_v_novyj_subekt_RF/98418; 21.10.22  09:33 ;6948;Общество
 В  Архангельске  выпал  первый  снег ;https://www.news29.ru/novosti/obschestvo/V_noch_na_21_oktjabrja_v_Arhangelske_vypal_pervyj_sneg/98417; 21.10.22  09:20 ;1324;Общество
 Tele2  обеспечила  жителей  отдаленных  поселков  Архангельской  области  интернетом ;https://www.news29.ru/novosti/ekonomika/Tele2_obespechila_zhitelej_otdalennyh_poselkov_Arhangelskoj_oblasti_internetom/98412; 20.10.22  17:23 ;2105;Экономика
 Архангелогородцев  просят  с  понимаем  отнестись  к  кампании  по  своду  тополей ;https://www.news29.ru/novosti/obschestvo/Arhangelogorodcev_prosjat_s_ponimaem_otnestis_k_kampanii_po_svodu_topolej/98415; 20.10.22  16:52 ;2697;Общество
 Своего  не  упустят:  в  платежках  архангелогородцев  появится  новая  строка ;https://www.news29.ru/novosti/obschestvo/Svoego_ne_upustjat_v_platezhkah_arhangelogorodcev_pojavitsja_novaja_stroka/98413; 20.10.22  15:28 ;2299;Общество
 Мокрый  снег  пройдет  в  Архангельской  области  21  октября ;https://www.news29.ru/novosti/obschestvo/Mokryj_sneg_projdet_v_Arhangelskoj_oblasti_21_oktjabrja/98411; 20.10.22  14:36 ;2384;Общество
 В  Архангельскую  область  приехал  ещё  один  управленец  из  НАО ;https://www.news29.ru/novosti/politika/V_Arhangelskuju_oblast_komandirovan_eschjo_odin_upravlenec_iz_NAO/98410; 20.10.22  13:45 ;3762;Политика
 Дело  об  изнасиловании  в  архангельской  сауне  передано  в  суд ;https://www.news29.ru/novosti/obschestvo/Delo_ob_iznasilovanii_v_arhangelskoj_saune_peredano_v_sud/98409; 20.10.22  13:22 ;3132;Общество
 Старшеклассники  Поморья  получат  шанс  бесплатно  подготовиться  к  поступлению  в  СГМУ ;https://www.news29.ru/novosti/obschestvo/Starsheklassniki_Pomorja_poluchat_shans_besplatno_podgotovitsja_k_postupleniju_v_SGMU/98408; 20.10.22  12:54 ;1158;Общество
 В  Поморье  курение  дочери  в  школе  закончилось  для  матери  уголовным  делом ;https://www.news29.ru/novosti/obschestvo/V_Pomore_kurenie_docheri_v_shkole_zakonchilos_dlja_materi_ugolovnym_delom/98407; 20.10.22  11:09 ;2376;Общество
 Как  узнать  кондуктора:  у  работников  транспорта  в  Архангельске  появится  экипировка ;https://www.news29.ru/novosti/obschestvo/Kak_uznat_konduktora_u_rabotnikov_transporta_v_Arhangelske_pojavitsja_ekipirovka/98405; 20.10.22  10:27 ;2366;Общество
 На  базе  архангельской  спортивной  школы  откроется  отделение  пляжного  футбола ;https://www.news29.ru/novosti/sport/Na_baze_arhangelskoj_sportivnoj_shkoly_otkroetsja_otdelenie_pljazhnogo_futbola/98403; 20.10.22  10:01 ;2673;Спорт
 В  Архангельской  области  объявлен  уровень  базовой  готовности ;https://www.news29.ru/novosti/obschestvo/V_Arhangelskoj_oblasti_objavlen_uroven_bazovoj_gotovnosti/98402; 20.10.22  09:41 ;3165;Общество
 Полицейские  сорвали  поставку  в  Архангельскую  область  крупной  партии  мефедрона ;https://www.news29.ru/novosti/obschestvo/Policejskie_sorvali_postavku_v_Arhangelskuju_oblast_krupnoj_partii_mefedrona/98400; 19.10.22  16:38 ;2010;Общество
 В  Архангельской  области  продолжается  тренд  на  снижение  заболеваемости  ковидом ;https://www.news29.ru/novosti/obschestvo/V_Arhangelskoj_oblasti_prodolzhaetsja_trend_na_snizhenie_zabolevaemosti_kovidom/98399; 19.10.22  16:25 ;1207;Общество
 Глава  Архангельска  оценил  подготовку  подрядчика  к  зимнему  содержанию  дорог ;https://www.news29.ru/novosti/obschestvo/Glava_Arhangelska_ocenil_podgotovku_podrjadchika_k_zimnemu_soderzhaniju_dorog/98398; 19.10.22  15:14 ;1574;Общество
 Первые  группы  архангельских  резервистов  направляются  к  местам  несения  службы ;https://www.news29.ru/novosti/obschestvo/Pervye_gruppy_mobilizovannyh_iz_Pomorja_napravljajutsja_k_mestam_nesenija_sluzhby/98397; 19.10.22  14:41 ;3176;Общество
 В  морскую  экспедицию  в  западную  Арктику  планируется  отправить  поморский  коч ;https://www.news29.ru/novosti/obschestvo/V_morskuju_ekspediciju_v_zapadnuju_Arktiku_planiruetsja_otpravit_pomorskij_koch/98395; 19.10.22  14:09 ;1241;Общество
 В  Архангельск  прилетела  популярная  певица  Zivert ;https://www.news29.ru/novosti/kultura/V_Arhangelsk_priletela_populjarnaja_pevica_Zivert/98396; 19.10.22  13:59 ;3358;Культура
 В  боях  на  херсонском  фронте  погиб  уроженец  Котласского  района ;https://www.news29.ru/novosti/obschestvo/V_bojah_na_hersonskom_fronte_pogib_urozhenec_Kotlasskogo_rajona/98394; 19.10.22  13:30 ;3348;Общество
 Архангельские  кинематографисты  возвращаются  с  крымского  фестиваля  с  наградами ;https://www.news29.ru/novosti/kultura/Arhangelskie_kinematografisty_vozvraschajutsja_s_krymskogo_festivalja_s_nagradami/98393; 19.10.22  12:58 ;2675;Культура
 Михаило-Архангельский  кафедральный  собор  будет  открыт  для  прихожан  ежедневно ;https://www.news29.ru/novosti/obschestvo/Mihailo_Arhangelskij_kafedralnyj_sobor_budet_otkryt_dlja_prihozhan_ezhednevno/98392; 19.10.22  11:14 ;1876;Общество
 Девятые  проводы  мобилизованных  северян  состоялись  в  Архангельске ;https://www.news29.ru/novosti/obschestvo/Devjatye_provody_mobilizovannyh_severjan_sostojalis_v_Arhangelske/98391; 19.10.22  10:58 ;7353;Общество
 В  Новодвинске  хотят  построить  завод  по  сжижению  природного  газа ;https://www.news29.ru/novosti/ekonomika/V_Novodvinske_hotjat_postroit_zavod_po_szhizheniju_prirodnogo_gaza/98390; 19.10.22  10:34 ;2838;Экономика
